filename, bad bean, good bean
706a501b-940f-4252-89a9-1afae476d3b1_90_jpg.rf.01be8294321e3e3c094b8dc557cc2852.jpg, 0, 1
WIN_20221229_23_32_04_Pro_jpg.rf.01d120977d7949ca93ab8d86e4a5793d.jpg, 0, 1
5064456d-d977-4c88-a2f7-613db1f3f19b_jpg.rf.01d2c2327e2b59924b9e34b316f1a7b6.jpg, 0, 1
WIN_20221229_22_09_56_Pro_jpg.rf.01daec596132bfe70f0f832695c10167.jpg, 1, 0
df1a716e-d93a-4e13-8144-399bae44a249_135_jpg.rf.01e42eca0e44777a9f0edd7b7f8f3d1d.jpg, 1, 0
108ca99a-5abc-4dca-8e9e-ad3551748f1a_45_jpg.rf.01e2a57400e1f0db3ef0dc7d11095d71.jpg, 0, 1
80de665e-2077-4a83-9a40-20d2bcaeac43_jpg.rf.01ea1f84f58c667617adefdfb3cd5fc6.jpg, 0, 1
611513d3-0fb7-4068-8cd8-68a9bdb056c4_90_jpg.rf.01b7650d6ba06980df578ece48b3f9c2.jpg, 1, 0
488a316b-07fc-410e-a5fd-84f831acc653_90_jpg.rf.01eed8a0a55dee8c43a19cf1d3c07a8f.jpg, 0, 1
8efe1e18-4032-4f20-996f-60a19c62f547_225_jpg.rf.01f66aa11e83e564528748fe9690a177.jpg, 0, 1
96f68346-9256-416a-a050-9ec4b750ccc6_270_jpg.rf.01f57c831223de06a4e552f9f0144af5.jpg, 0, 1
108ca99a-5abc-4dca-8e9e-ad3551748f1a_135_jpg.rf.01f8a4480a480f177d6497cad71b60b3.jpg, 0, 1
9ef0276c-3a70-4027-8d1d-2503df2e9f56_225_jpg.rf.01f4e0f303989ce51eb42a7d3c323aa8.jpg, 0, 1
16179c8f-5a02-46d2-bcf1-145bf553fc58_90_jpg.rf.01fa962357fbae4c4898b74502b6c856.jpg, 0, 1
WIN_20221229_23_36_07_Pro_jpg.rf.0207b35cc8d51bb932a5ea1fca0da18e.jpg, 0, 1
507e6cd8-2041-47e5-b174-28a6d9328985_135_jpg.rf.02058264bdfdbe06243773cb130ac505.jpg, 0, 1
0dab9689-2c2d-4dc6-bb71-db1b6d82cb17_135_jpg.rf.020cae0081635481832d85e73f93cf77.jpg, 0, 1
96f68346-9256-416a-a050-9ec4b750ccc6_270_jpg.rf.020a6c7b7f13756189180865bb3d795a.jpg, 0, 1
87e64a68-c898-4474-bd57-1e570902862f_jpg.rf.021a2109a60fd836b9280b359cca10b8.jpg, 0, 1
ac755961-63a0-4e01-b87e-eacd0b5d7899_225_jpg.rf.021adc9f561c598c970e7f5241cccddc.jpg, 0, 1
b4b3a28f-aee8-402c-856a-b09db5dbeb4a_180_jpg.rf.0220ef1660d033f853331d8f41cd8da7.jpg, 1, 0
a57c3779-84b6-494f-a396-47718417b914_180_jpg.rf.0223434aa6754e26a1299130c971f75d.jpg, 0, 1
92810cd4-1652-4556-bc0b-b2e953449143_135_jpg.rf.0221fda4b1502531070ddb46dac81725.jpg, 0, 1
70be0397-922c-4185-bb84-728b59ab25f8_90_jpg.rf.022cdd0e08a3ae5336eb680bff70a83a.jpg, 0, 1
108ca99a-5abc-4dca-8e9e-ad3551748f1a_270_jpg.rf.0234a0eec293fa7a74b42f772245d11d.jpg, 0, 1
0fbac742-48ee-4857-ab82-3318c8fbdcb8_270_jpg.rf.0225aaa6c8e8036c32af29a90cebaf22.jpg, 0, 1
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_135_jpg.rf.0238aa20ff467885c30580f5da91d87d.jpg, 0, 1
WIN_20221229_22_31_40_Pro_jpg.rf.0239345e679fc772017b22d950fe85fb.jpg, 1, 0
8a28aff5-8859-462a-bccf-e8d61dde3eff_135_jpg.rf.0252037eafe1d0d7fea7fb3ff74b0b6f.jpg, 1, 0
8ddce3ce-bc64-4942-93aa-940868007f64_135_jpg.rf.0252bf80f61de60426d07ee9baee4130.jpg, 0, 1
09f44886-0cae-43b1-97fe-d8055d8d3616_270_jpg.rf.0236cd69caa9701ea4b517f58d4d737f.jpg, 0, 1
76a872d2-5c22-4f33-82b4-18c0f78e1a1b_270_jpg.rf.024a87894bbded6e64c1e1c6cca91361.jpg, 0, 1
00a9637f-e5c9-4522-8d19-d6b3e8bae3f3_180_jpg.rf.0269a58c4b98c10d1ce16d69fd7deb5a.jpg, 0, 1
WIN_20221229_22_40_53_Pro_jpg.rf.0270a01dab4f893f0ec846ed7499adec.jpg, 1, 0
93bde728-be7b-4af0-a18e-67f00d6fdcac_135_jpg.rf.0273dea56d65fac031125f5b7b3ecbe6.jpg, 0, 1
2d398321-1a08-4aec-98b9-eb3301da9d79_180_jpg.rf.0270fe7e6302560c478a6684f4d72245.jpg, 0, 1
75a3c3df-b678-4a55-aa92-02be5879a4cd_225_jpg.rf.02755b0864c6439f6cfedf9ec36d19e1.jpg, 0, 1
2abea0f5-7c2a-4519-88c1-d33080ac7db2_180_jpg.rf.028de8927f40d83af2fa99a790073173.jpg, 1, 0
76d57cee-bb5c-4631-b737-fe16b92c2a28_90_jpg.rf.0279375f7a3fb7a153bfdfdae6ac66ca.jpg, 0, 1
WIN_20221229_22_04_44_Pro_jpg.rf.028e09c7a423c0ebe4bafea3c8d4386c.jpg, 1, 0
61e87bb2-b69a-4d10-afa1-6c1a3d0291df_270_jpg.rf.0284b7ccf3214d0f7db6e72f85eae1c3.jpg, 1, 0
217fef04-2462-4dca-a170-f780b700b17e_270_jpg.rf.028e2ed7e207630ef837fdfdfe3d9492.jpg, 0, 1
WIN_20221229_23_26_54_Pro_jpg.rf.0296f69eaffc5d4abc98c95c91fb8211.jpg, 0, 1
69ab59e3-c1ad-4509-a8b8-bd8e4fac2ae6_90_jpg.rf.0293e09f168be9d1b9a95198d032c241.jpg, 0, 1
ef757b72-613c-4d8f-b8e0-a3564581cb0f_jpg.rf.02a29bb763f679cb0f668c515b9f01b9.jpg, 1, 0
80c4e3b8-9502-4216-aad1-1b5f6f3d6b72_180_jpg.rf.02ac033d5f8a8c209763eebb4b5247a1.jpg, 0, 1
61e87bb2-b69a-4d10-afa1-6c1a3d0291df_90_jpg.rf.02ac3753d348a3e4968efe0012fa4570.jpg, 1, 0
8e753e61-dd28-45b8-aa64-e6c1e71bd812_270_jpg.rf.029a23c88817d91442d593f9d80db59a.jpg, 0, 1
adcb9cef-245f-4674-bd16-4c8ad789d0a8_90_jpg.rf.02af3a23b95fba8de96c5608fe11e5af.jpg, 0, 1
1af687ed-553d-491e-a213-8ddfbfea61ec_jpg.rf.02ba722c2ab4d3916cdca2330a27d827.jpg, 1, 0
92fe0088-90bc-4eaa-8567-a9b3ad0645e8_90_jpg.rf.02be7d4f766cae3f88675ff6cc2cb0c6.jpg, 0, 1
499ce0e3-7fe4-4fd4-bd8a-5aa00aab3f43_135_jpg.rf.02c520262949fd27b50e11ed551554e0.jpg, 0, 1
81d526fb-cb95-4b9d-a013-dad7b3f083b3_270_jpg.rf.02cb85c8265987b76b1c17546cc7fc2f.jpg, 0, 1
09f44886-0cae-43b1-97fe-d8055d8d3616_jpg.rf.02d88a4042b3c34bf401d0941c4cb46f.jpg, 0, 1
d65589fa-33dc-4e7f-9d37-a8763424d061_180_jpg.rf.02d43f26e9bcd5df2d86398491812320.jpg, 1, 0
57ab1fc0-e755-40c3-82cb-cce0684f11f4_225_jpg.rf.02da722592b3fbf65f68506c6a087347.jpg, 0, 1
15fd3442-e84f-4c27-952b-ec415fe777d6_jpg.rf.02e3a2f676b5c883e0a45d7a449b64cd.jpg, 0, 1
8e753e61-dd28-45b8-aa64-e6c1e71bd812_jpg.rf.02e1272c25d037ea70e6b2ad9b81cae9.jpg, 0, 1
507e6cd8-2041-47e5-b174-28a6d9328985_jpg.rf.02e49ce0c1e97e35daab3686fa40d554.jpg, 0, 1
226b7023-757d-4c11-9b59-a0e8f02e5274_90_jpg.rf.02ea321ddf190608c89e0b3e5443bdf9.jpg, 0, 1
5aa96b87-9a19-4beb-971d-21bde07a9a0b_225_jpg.rf.02f9d7abe8f1554f88ec6628df59dbca.jpg, 1, 0
3fa757aa-5f48-4acc-b2d9-edf0d584d79a_180_jpg.rf.0308ab083831e0f12a2d4ea7a00a0b09.jpg, 0, 1
c6d5a9cd-56bd-4e1a-9ca8-c3562c8140f8_270_jpg.rf.030ddfa028e470b461f04df1ecad03cd.jpg, 0, 1
24a200ea-e903-4bcd-aee1-fb26e7bfd757_jpg.rf.0313c5ec3619d64219dfe68ede0b202d.jpg, 0, 1
5c99f964-3704-402c-aa2d-42bd2fbacf4f_45_jpg.rf.0318d12db61cdda2e25fc8c2a0eb7b3a.jpg, 0, 1
220fcc53-6ef7-45d1-8122-fa1c19ca9ec5_45_jpg.rf.0315d4a656f30b5ac3fe10956682340e.jpg, 0, 1
0d2a4a7e-7b37-49eb-9ad6-8faaf457ad82_jpg.rf.03197b4ca641ed21c532a6810019c02f.jpg, 0, 1
2d398321-1a08-4aec-98b9-eb3301da9d79_270_jpg.rf.0324bf22e22b8e03c8667d366227136e.jpg, 0, 1
642d6f5f-fa24-4c18-b7b2-6b24334629a3_90_jpg.rf.0345747e93bedb9f1250c30a607e189a.jpg, 0, 1
40cbb123-b3d1-4546-aa26-2fdd1090b075_jpg.rf.03449e1a7ac49b9a6e51315cd2cf133a.jpg, 0, 1
600d2167-2072-4825-9516-6c13af9fc382_180_jpg.rf.032fc18aeb36a27b301c5d82cf4c9196.jpg, 0, 1
f206736f-e48f-4e12-b367-144752c744e6_225_jpg.rf.034dd31802f3640553ce22dac38cfb76.jpg, 1, 0
6e3c83a7-c5c6-46b5-8562-ffa8d99f4bb2_jpg.rf.03554bf7ad44ab2345cbba85cc42c3ab.jpg, 0, 1
80de665e-2077-4a83-9a40-20d2bcaeac43_45_jpg.rf.0356d080cad07bdf2844fe22dab0a638.jpg, 0, 1
d4ea5845-ed1c-4bcd-b615-557884bb64c2_225_jpg.rf.0353f3533428e8fda1c7d8e570e559b8.jpg, 1, 0
708fb576-4b86-4d50-a652-cc0d64f5407a_180_jpg.rf.035a02685ef2e79637dfb3e6b0c1ba0e.jpg, 0, 1
ba23ca74-9f22-43fe-8e97-1aaac5891d8d_jpg.rf.0317e6f4680e1693e2e8a5d1cb4223b4.jpg, 0, 1
5a3117dc-7932-4c34-ae3f-e5867c98ee0a_jpg.rf.035d9cafa2868e39f70fe70d66b482d0.jpg, 0, 1
c01c35d2-7769-4a57-abff-c52f7def3900_45_jpg.rf.036d14460585117d4ac6e4e35ef8ae37.jpg, 1, 0
0df87bae-ddf0-49e3-97af-b371d8544547_45_jpg.rf.03613b64aa6c3fbd72346b7dd3eebf2c.jpg, 0, 1
a57c3779-84b6-494f-a396-47718417b914_135_jpg.rf.0383e75fa48687dd28262d6c853e11c2.jpg, 0, 1
4dcbce83-654c-4125-9939-c4398187533a_180_jpg.rf.038c88213e6979bb7337756eb35671be.jpg, 1, 0
0c4d65e5-1985-47b2-8252-616ed898bd7c_225_jpg.rf.0393a5931201b50d45371a1d88c2127c.jpg, 0, 1
811f5cf3-9a05-4b39-b1b3-174f31f7cec6_180_jpg.rf.0377b6049146c8189ec8fb6483d2708b.jpg, 0, 1
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_90_jpg.rf.0395f22b357d4c3960f94a7da426c4c4.jpg, 0, 1
39c71820-6b5b-499e-b2c6-a957f48c62fa_180_jpg.rf.039d938a3cdd0dd0c060ec5524c5e052.jpg, 0, 1
4dcbce83-654c-4125-9939-c4398187533a_jpg.rf.03b7446e03b03ccfdf0a89202d74dee4.jpg, 1, 0
80c4e3b8-9502-4216-aad1-1b5f6f3d6b72_270_jpg.rf.03782f0aae08932c808c6633f0f10928.jpg, 0, 1
dc2bb2f5-03e1-46c1-9886-bda5f5bee11b_270_jpg.rf.039c4d615a095b21f6fc328c35c32661.jpg, 0, 1
d141258d-4b06-4d47-9e08-82edbd725dd1_180_jpg.rf.03be46a4ea9ea588834d0973fbb21418.jpg, 0, 1
1f4613ea-1b60-4092-876c-1a474a8c51b9_225_jpg.rf.03c525a3eb615683ef35882ae7c150e9.jpg, 1, 0
61bd5e75-cfb1-47e8-b4be-24447913359a_90_jpg.rf.03c81c3141f090f5180a27b6f1739768.jpg, 0, 1
898d6980-0ea3-4451-82f1-3bdabc8c6d9d_jpg.rf.03be302a8cdd7e66adb62f46f3dc7c5f.jpg, 0, 1
91e77c81-f2eb-4358-81d6-eea2509ae443_135_jpg.rf.03c93e6dc3b21b5cd2e2dac6e399fdee.jpg, 0, 1
53f913e3-941b-4772-8446-2bad471e22b0_135_jpg.rf.03d139b30b2a8e06bf42cc3f7d962006.jpg, 0, 1
2b3fa5f4-98bb-4565-b461-8ebc3db528ca_180_jpg.rf.03cea8381759c4cce3cc8bebb1c518b0.jpg, 1, 0
15f5d196-2633-4a7b-9102-b33c659c6024_45_jpg.rf.03d2ebd7ba02a5d987199c497dfdd559.jpg, 0, 1
811f5cf3-9a05-4b39-b1b3-174f31f7cec6_135_jpg.rf.03d3406e868b41ca448055572f95c305.jpg, 0, 1
41cfc0a3-c4ad-4285-9951-7a37d79f1c17_270_jpg.rf.03d435a763c3b57521c0c4baa084102c.jpg, 0, 1
11037d07-18b3-4fc4-8025-f06dcbc0500d_270_jpg.rf.03ead62c7cf5cd67394917ffa34c4a7a.jpg, 1, 0
WIN_20221229_22_40_07_Pro_jpg.rf.03f2192b7da9697d12ad5c4e866e424d.jpg, 1, 0
9aa3d151-a2d6-4d13-ad4f-f133f4552c4f_270_jpg.rf.03f0582e9508fc7aa7ed73fb44ea1766.jpg, 0, 1
a936c90a-8f24-4289-b10b-4830ac9f3019_270_jpg.rf.03f2bdc498d79be75286e9bb7a14cf31.jpg, 0, 1
92810cd4-1652-4556-bc0b-b2e953449143_90_jpg.rf.03fbe1348c1480461f3a7b72543ec0de.jpg, 0, 1
87595b49-d19a-4221-8418-57ee268de2d5_270_jpg.rf.041241ffd2aa5343dea89a50acb864b0.jpg, 0, 1
2b3fa5f4-98bb-4565-b461-8ebc3db528ca_45_jpg.rf.0426d84483d561e3c1b308fd5198b252.jpg, 1, 0
01aff576-d811-4858-bc7b-e66af9db530f_225_jpg.rf.041e3d434937618f81be375326113efa.jpg, 1, 0
488cb81f-a17e-44b8-bd1b-0e709bee4a92_135_jpg.rf.043206c3306e5a8a7821cf246f21272b.jpg, 0, 1
7a6523d6-ef65-4cca-8160-946936395ede_135_jpg.rf.0428a6896659e1807dc7ffca64031ee5.jpg, 0, 1
0c04b448-fe60-4b89-bf5a-b18fe90a5870_225_jpg.rf.043728669e221185ac5cd33522e27dd2.jpg, 0, 1
76d57cee-bb5c-4631-b737-fe16b92c2a28_90_jpg.rf.0436f43e1357efba722166acaa12ec57.jpg, 0, 1
80c4e3b8-9502-4216-aad1-1b5f6f3d6b72_180_jpg.rf.04398dc823dd3c38c66b212e4fa6d9d2.jpg, 0, 1
01c27009-f681-4495-8d82-599547aba120_225_jpg.rf.043a50447797c37c1cbc899f89af7920.jpg, 1, 0
4461774a-c193-43e6-9849-19c25ad533fb_90_jpg.rf.0447f772709b92fc4abd408da13c258a.jpg, 1, 0
92a893f4-8dd5-4f4a-9864-08811d4ed00a_180_jpg.rf.043b30cb3bb6a6409324a460896c9762.jpg, 0, 1
WIN_20221229_22_28_19_Pro_jpg.rf.04497587255fce02c4d52efcfaeba059.jpg, 1, 0
60f07eaa-f4a0-4939-9882-acce7b2ee256_180_jpg.rf.04545e337e66a135b8db6d85c4e11804.jpg, 0, 1
217ac982-fddf-49ae-a311-27cf800d10f0_270_jpg.rf.04573b25d1ead0ed82484c1e8e4d8e51.jpg, 0, 1
afd3edfe-e4fe-4715-8429-5af060c5f0d9_225_jpg.rf.045b67ce58e1733d4eed3173aeb598ab.jpg, 0, 1
2b3fa5f4-98bb-4565-b461-8ebc3db528ca_45_jpg.rf.0466e23396c132c57f2e151de362f3b0.jpg, 1, 0
5a3117dc-7932-4c34-ae3f-e5867c98ee0a_90_jpg.rf.0468f57a5b7d10050af63f7db0aafbf5.jpg, 0, 1
WIN_20221229_22_23_45_Pro_jpg.rf.0462457e2ccbe6b654371ded144aa431.jpg, 1, 0
0c4d65e5-1985-47b2-8252-616ed898bd7c_180_jpg.rf.04714577f3cf5cadf739d34d90ea03b9.jpg, 0, 1
90ecbd63-5a3d-4c6b-bd34-594c7c6a2d40_45_jpg.rf.047180bb1de8eba0e85cc0fc34f49071.jpg, 0, 1
5d5357ec-e4b0-4f32-a45c-2dca5338324d_90_jpg.rf.047553c35e97327182450fa0d7c31b18.jpg, 0, 1
70be0397-922c-4185-bb84-728b59ab25f8_180_jpg.rf.047a432991c3c1ee381d93d3344f334d.jpg, 0, 1
2a99660b-f767-40aa-937f-c4cd68d2ceac_jpg.rf.047d797a024ca04653b20c38af6028bd.jpg, 0, 1
a36b24dc-58f1-4270-b642-3bb7ec46de0f_225_jpg.rf.048849e0834e075de83170bc96a56b85.jpg, 1, 0
dc2bb2f5-03e1-46c1-9886-bda5f5bee11b_45_jpg.rf.049a2aea05a9c1fffafb89528c21b10c.jpg, 0, 1
5064456d-d977-4c88-a2f7-613db1f3f19b_90_jpg.rf.049caeb865ebaf8f08126cf9636fc450.jpg, 0, 1
11037d07-18b3-4fc4-8025-f06dcbc0500d_90_jpg.rf.04a00ea77001d220b5cc2c4c1bcc3e0f.jpg, 1, 0
87e64a68-c898-4474-bd57-1e570902862f_135_jpg.rf.049acae3680ca70b6c6ad5eb80d7c7ca.jpg, 0, 1
afd3edfe-e4fe-4715-8429-5af060c5f0d9_jpg.rf.04ab4439f87de54a0b6c3d47a29dd355.jpg, 0, 1
53f913e3-941b-4772-8446-2bad471e22b0_180_jpg.rf.04b6ba0d6ff37625ab7147e13ea61302.jpg, 0, 1
66ba2553-31f1-473c-9602-d2df0c1bb3f0_225_jpg.rf.04c0e79b7e941f21428c0df8bf8be10f.jpg, 0, 1
WIN_20221229_23_00_26_Pro_jpg.rf.04c09ec491f120ea0920ec33ca8d0cad.jpg, 1, 0
a70cfd80-0fa8-48c8-ab56-7f7cc8b0bb9b_135_jpg.rf.04c45b3291db431a1fd352e176d073f7.jpg, 0, 1
69ab59e3-c1ad-4509-a8b8-bd8e4fac2ae6_180_jpg.rf.04d1c3527eaadcc336ef81fe37cb784e.jpg, 0, 1
06b95f3f-e2f5-4f58-95b1-6f9024e8e5d7_jpg.rf.04d151ee48ab23731b32ee104e73e627.jpg, 0, 1
97e4c08e-3475-4d77-8b54-a2231e38f6a2_135_jpg.rf.04d4e2bff0aeecfbcecc83bc86134de6.jpg, 0, 1
5671fc02-681e-4da8-826f-c1a0b2dc5870_180_jpg.rf.04e5db8e764ab54921287591b6e1978b.jpg, 0, 1
91fd5e6d-6fa7-45ec-b8dd-a390713a150f_135_jpg.rf.04e16e5a3ef0db4a2fa627b673e38a96.jpg, 0, 1
8d331829-b225-451b-8aaa-89058c62faf5_45_jpg.rf.04cca3af5863828c7372c021ac0abd05.jpg, 0, 1
8d331829-b225-451b-8aaa-89058c62faf5_180_jpg.rf.04ea9a87b416d52c6fd69937e1efbad0.jpg, 0, 1
84f05969-c971-4d44-8df4-3a80a71a545d_180_jpg.rf.04ebf484dd8fe4434b36306b592acd11.jpg, 0, 1
7089d907-9aaf-459e-ae22-53962285fbc8_270_jpg.rf.04ded24bf94c99f78dd7fb874f9e69c7.jpg, 0, 1
226b7023-757d-4c11-9b59-a0e8f02e5274_270_jpg.rf.04eee6f5e7cd41823386f38d2fc28bb1.jpg, 0, 1
859bbe6e-7f46-4b86-acd1-86fea679de36_90_jpg.rf.04efbeab46e747c72dc8cd1aa141f7fd.jpg, 0, 1
60f07eaa-f4a0-4939-9882-acce7b2ee256_45_jpg.rf.04f903e190683d16ddf26e37c99c6145.jpg, 0, 1
4737a7d7-5d10-4912-b3e7-c8254a88af02_225_jpg.rf.05093ef3d1712b9e2b1c324045a7d87c.jpg, 0, 1
fbe4f519-6225-4168-bcf9-4ccc4d0d82bf_225_jpg.rf.0503caa305a48e8b9161071ef0625d84.jpg, 1, 0
5522f66d-ad72-48d5-9767-5e7b23f6a206_jpg.rf.0515bb245266ce94453efeb14cd02fbe.jpg, 1, 0
120bdf6d-39ea-4df8-b8a7-1a4362423b28_jpg.rf.052d947bf016569845cc7dd985fc48d8.jpg, 0, 1
5c99f964-3704-402c-aa2d-42bd2fbacf4f_270_jpg.rf.0546a3f3939fb106d2fcffd1c9afabf2.jpg, 0, 1
WIN_20221229_23_30_09_Pro_jpg.rf.051ff589ee3753655ac32877091fdf3c.jpg, 0, 1
a968e0be-061b-40ae-801e-5e286dcbb663_270_jpg.rf.05588aef8be8f9463d2b6bc00f6ac4c9.jpg, 0, 1
4de4ad31-de11-418b-a60d-a7192ea0c98a_45_jpg.rf.053c200c2ad425dd033cf1aacbf174cc.jpg, 1, 0
WIN_20221229_22_03_41_Pro_jpg.rf.055aed0e3c363f6b89ebb4c308157ab2.jpg, 1, 0
53f913e3-941b-4772-8446-2bad471e22b0_jpg.rf.057f33b24e629853fb93ebcc1e440b1c.jpg, 0, 1
a936c90a-8f24-4289-b10b-4830ac9f3019_jpg.rf.05760acb781a6ff29a37a92198594e75.jpg, 0, 1
WIN_20221229_22_08_20_Pro_jpg.rf.055aab39c0dc12717abad240184d7a23.jpg, 1, 0
6181c79d-f063-4fa4-be90-ae376d6b3bdc_225_jpg.rf.0584d4841a6d5dfbaac6f58f90be4641.jpg, 1, 0
5d06dc79-9d5c-46d0-a720-e4898e65949c_180_jpg.rf.058604bad1ea22cfc90c924df8bc5145.jpg, 1, 0
WIN_20221229_22_06_00_Pro_jpg.rf.0588974aff4544a4bdef114a0a00ec9b.jpg, 1, 0
92810cd4-1652-4556-bc0b-b2e953449143_90_jpg.rf.058e80be1dac9b9e909354f4aed45f44.jpg, 0, 1
WIN_20221229_23_08_22_Pro_jpg.rf.058ffcc68cebb00c50ae332124677800.jpg, 1, 0
92787dc3-1720-41c4-8acc-5c7f3fda0fa5_225_jpg.rf.05902a3a02d804a15744541b35fca888.jpg, 1, 0
75a3c3df-b678-4a55-aa92-02be5879a4cd_225_jpg.rf.0595bfd97175b6899750b4311beb16dd.jpg, 0, 1
7e2e4fb2-dc94-46c6-a203-0db83ca84e81_45_jpg.rf.0598f9a40e4a7fb3f8dbc21393103ff2.jpg, 0, 1
1acf8679-d50f-446c-b806-def7d073e244_135_jpg.rf.059da364ad20af3645803f3d0d71712d.jpg, 1, 0
2a99660b-f767-40aa-937f-c4cd68d2ceac_180_jpg.rf.059e68f8816bd564e75ee062a44c1030.jpg, 0, 1
69ab59e3-c1ad-4509-a8b8-bd8e4fac2ae6_270_jpg.rf.0592b024efca61031e4b4f9f543f2a2c.jpg, 0, 1
57ab1fc0-e755-40c3-82cb-cce0684f11f4_225_jpg.rf.05c964e0a176fbdd184f6efcd67ca9af.jpg, 0, 1
01aff576-d811-4858-bc7b-e66af9db530f_135_jpg.rf.05c1e183d339e10c235a0f077b8e46ba.jpg, 1, 0
WIN_20221229_22_50_13_Pro_jpg.rf.05a33e98d8f15cdbd7ef0c671b645cb4.jpg, 1, 0
764af58e-c590-444a-aefd-b4bc11f74c40_225_jpg.rf.05cfdc149f4b13f04d8f6c9719b22461.jpg, 1, 0
5d5357ec-e4b0-4f32-a45c-2dca5338324d_180_jpg.rf.05d2a032676009cbe95f71ba35a8b87c.jpg, 0, 1
91b94861-b751-4b86-b7a3-f6b2e3dbbd89_135_jpg.rf.05df1805ec8df55688be0547f9c4087d.jpg, 0, 1
805c86e2-7416-44fc-b8aa-f663db39cf8a_90_jpg.rf.05df86986b2fef94020c4be5ef058235.jpg, 0, 1
d141258d-4b06-4d47-9e08-82edbd725dd1_270_jpg.rf.05e515de2270d43128601386cca2c814.jpg, 0, 1
1d4ead22-cc06-4fa2-9784-d9257f24ef86_90_jpg.rf.05e5d822690bb2a2dac85e4e4eca50a6.jpg, 0, 1
8e753e61-dd28-45b8-aa64-e6c1e71bd812_jpg.rf.05fc8b7bebcb8deb5f1d7a38031d6cbe.jpg, 0, 1
1b05898a-3be4-4b9e-b4a0-6d23dfdaabf0_45_jpg.rf.0603f05d8da37e3fe461904cae554db7.jpg, 0, 1
80de665e-2077-4a83-9a40-20d2bcaeac43_180_jpg.rf.05fcc0adf248c3b09d95e8422a4172a0.jpg, 0, 1
600d2167-2072-4825-9516-6c13af9fc382_225_jpg.rf.060924cbc2f6051f13adf66f1f813337.jpg, 0, 1
217ac982-fddf-49ae-a311-27cf800d10f0_45_jpg.rf.0616fc91f42ffafc035b7b88f68a0635.jpg, 0, 1
69fc95bf-f644-4c92-8057-f05146da07f7_90_jpg.rf.0615ce0bc684ea4f8fa634d9bf87a369.jpg, 0, 1
82743c35-e968-47ee-93f6-95270352fe13_90_jpg.rf.0622b04db339b716510009c6e0c27b81.jpg, 1, 0
708fb576-4b86-4d50-a652-cc0d64f5407a_270_jpg.rf.0624ad305787ef63ced690038c3912d7.jpg, 0, 1
15f5d196-2633-4a7b-9102-b33c659c6024_270_jpg.rf.062bd11cc58e5060aaba6b511f3bd069.jpg, 0, 1
WIN_20221229_22_34_44_Pro_jpg.rf.06289a46979007ecfc9eb3f07329d661.jpg, 1, 0
09f44886-0cae-43b1-97fe-d8055d8d3616_225_jpg.rf.063154ba6c5b6b59fe64e232be30a1ed.jpg, 0, 1
9fc543ac-91f3-43f6-8df6-28bb9709a3e6_270_jpg.rf.0624deb288da211bdd093df860e73020.jpg, 0, 1
87ad76a7-bd79-4c43-86bb-4db4498e10f1_225_jpg.rf.063ae572303b41ae5bb51bfafd68ce42.jpg, 0, 1
87595b49-d19a-4221-8418-57ee268de2d5_jpg.rf.063558965d2cfbb205e82c968f7d19ad.jpg, 0, 1
WIN_20221229_22_50_46_Pro_jpg.rf.063b05caef56aaded88ebbbaa67457d1.jpg, 1, 0
108ca99a-5abc-4dca-8e9e-ad3551748f1a_225_jpg.rf.06485851ad539b65aa8813b012420247.jpg, 0, 1
488a316b-07fc-410e-a5fd-84f831acc653_90_jpg.rf.0651bd0282bb987a592e5b2e908a61fc.jpg, 0, 1
223d92bc-5ef8-450a-86d6-ab5d6e8c5b3e_225_jpg.rf.0660e2f3f714fa3904fdfd761a8e0f94.jpg, 0, 1
0b521929-1734-47b8-86c9-093445af0697_135_jpg.rf.064c5f4938735d02e2a86813357354cf.jpg, 0, 1
9a5fc62c-6820-4cb6-ba66-1063e612d144_225_jpg.rf.0656b889bd3e76aa42f553d7b7faf095.jpg, 0, 1
7e2e4fb2-dc94-46c6-a203-0db83ca84e81_135_jpg.rf.0663a56909d996f1215a43737dc4a32a.jpg, 0, 1
WIN_20221229_22_40_53_Pro_jpg.rf.06673526cadfc28fd28c0316f3720c5f.jpg, 1, 0
40cbb123-b3d1-4546-aa26-2fdd1090b075_135_jpg.rf.06623083a766c718d7e56cbd94c7a16e.jpg, 0, 1
2be59dd5-7793-413c-96cb-c40098eba6f6_180_jpg.rf.06743bfc93d498bd412df7096ad18773.jpg, 0, 1
2a99660b-f767-40aa-937f-c4cd68d2ceac_90_jpg.rf.066b853bd1ad75e3490be2012874155d.jpg, 0, 1
4fac26f2-1588-4362-9e73-ffe2e8791cbb_90_jpg.rf.067bcff860ffc4b85dc69d0399683b5e.jpg, 1, 0
a4b1b05e-8f9a-4f68-98fe-52dd9e2a9663_270_jpg.rf.067e57b005ac101d8c1c619c499c7f98.jpg, 1, 0
0d2a4a7e-7b37-49eb-9ad6-8faaf457ad82_jpg.rf.068058d6dd511eba7686728544ff67f0.jpg, 0, 1
WIN_20221229_23_24_31_Pro_jpg.rf.068651ba455b40e771df536ebdc5910f.jpg, 0, 1
5aa96b87-9a19-4beb-971d-21bde07a9a0b_225_jpg.rf.06830a2ab1a75482a5edfbb74e5bb5cf.jpg, 1, 0
